Станция,Дата,Сред,Мин,soil_tempСред,soil_tempМакс,soil_tempМин,air_tempСред,air_tempМакс,air_tempМин,pressureНа ур.станц.,pressureНа ур.моря,dew_pointМин,snezhnСт.покр.,"snezhnВысота,см",def_nasСред,def_nasМакс,osadkiСумма,windСред,windМакс. из 8 срок,windАбс.макс.,part_pressСред
Екидин,2021-08-06 00:00:00,35,23,34,52,18,29.6,38.1,20.0,984.4,1008.3,8.6,0.0,0,29.4,49.1,,2.6,6,12,14.0
Екидин,2021-08-07 00:00:00,41,29,31,47,22,28,33.7,22.7,983.0,1007.0,11.3,0.0,0,23.6,35.8,,3.1,7,18,14.9
Екидин,2021-08-08 00:00:00,41,28,28,42,15,23,29.8,16.1,986.1,1010.5,7.4,0.0,0,17.4,26.2,,4.6,7,16,11.3
Екидин,2021-08-09 00:00:00,47,31,25,40,12,21.3,29.2,12.8,988.1,1012.7,7.3,0.0,0,15.2,27.3,,3.9,7,13,11.4
Екидин,2021-08-10 00:00:00,44,29,28,42,16,23.3,28,17.5,993.8296683673469,1020.1199120765451,8,0.0,0,16.7,25.8,,3.8,6,12,12.4
Екидин,2021-08-11 00:00:00,45,31,26,41,15,21.2,25.8,15.9,988.2,1012.8,6.5,0.0,0,14.6,21.7,,3.6,6,11,11.1
Екидин,2021-08-12 00:00:00,55,46,23,33,11,17.4,22,12.0,990.5,1015.5,6.4,0.0,0,9.4,13.0,,5.4,8,13,10.8
Екидин,2021-08-13 00:00:00,49,33,21,35,12,18.1,25.3,12.2,993.6,1018.7,4.8,0.0,0,11.4,20.9,,6.9,9,15,10.0
Екидин,2021-08-14 00:00:00,50,30,22,39,9,18.1,26.6,10.3,993.7,1018.8,5.1,0.0,0,12.2,22.7,,2.6,6,12,9.8
Екидин,2021-08-15 00:00:00,45,30,24,40,10,20.2,29,11.0,993.5,1018.5,3.8,0.0,0,14.9,27.7,,1.8,3,8,10.6
Екидин,2021-08-16 00:00:00,42,24,30,53,12,24.8,35.6,14.4,993.4,1017.9,7.3,0.0,0,21.7,40.2,,2.1,3,6,12.3
Екидин,2021-08-17 00:00:00,38,24,32,55,14,25.5,35,15.1,992.1,1016.4,5.6,0.0,0,23.5,39.1,,2.4,4,12,11.8
Екидин,2021-08-18 00:00:00,37,23,30,51,18,27.1,34.3,19.6,991.4,1015.7,8.4,0.0,0,24.9,39.4,,2.6,5,10,12.6
Екидин,2021-08-19 00:00:00,39,22,32,51,18,27.5,35.3,19.7,991.1,1015.3,9.3,0.0,0,24.7,41.8,,3.1,7,11,13.5
Екидин,2021-08-20 00:00:00,36,22,31,49,17,27,34.8,18.2,992.8,1017.1,9,0.0,0,25.5,41.7,,3.8,6,11,12.1
Екидин,2021-08-21 00:00:00,36,21,31,49,17,27.4,35.1,18.1,994.4,1018.7,8.9,0.0,0,25.8,42.6,,4.1,7,14,12.3
Екидин,2021-08-22 00:00:00,37,20,32,49,20,27.9,35,20.9,994.6,1018.9,7.6,0.0,0,25.6,41.5,,5.6,8,16,13.0
Екидин,2021-08-23 00:00:00,37,21,30,48,19,26.8,33.6,20.3,992.9,1017.2,7.8,0.0,0,23.9,40.3,,6.1,9,15,12.3
Екидин,2021-08-24 00:00:00,40,21,30,49,17,25.9,34.9,17.8,991.5,1015.9,8.2,0.0,0,22.8,41.4,,6.8,10,18,12.2
Екидин,2021-08-25 00:00:00,37,23,32,50,20,27.5,34.5,21.3,988.5,1012.6,8.8,0.0,0,24.9,39.9,,4.6,6,11,12.9
Екидин,2021-08-26 00:00:00,35,22,31,50,16,27,35.1,17.3,984.1,1008.2,7,0.0,0,25.6,42.1,,2.9,6,10,12.0
Екидин,2021-08-27 00:00:00,38,24,30,50,15,25.7,34.5,15.7,984.3,1008.5,7.6,0.0,0,23.2,39.5,,3.1,6,14,11.9
Екидин,2021-08-28 00:00:00,38,22,30,50,12,25.6,34.6,13.3,984.3,1008.5,6.5,0.0,0,23.2,40.3,,1.8,3,10,11.7
Екидин,2021-08-29 00:00:00,48,30,26,46,19,23.5,31.5,15.1,980.8,1005.1,7.7,0.0,0,15.8,28.3,0.4,4.6,12,16,13.5
Екидин,2021-08-30 00:00:00,58,43,21,39,13,17.2,23.5,13.5,987.4,1012.4,6.5,0.0,0,8.7,14.1,,6.4,8,13,11.3
Екидин,2021-08-31 00:00:00,52,26,20,38,6,15.9,23.5,7.4,989.9,1015.0,2.1,0.0,0,10.0,20.1,,3.4,7,12,8.9
Екидин,2021-09-01 00:00:00,49,27,19,38,5,16.6,25.6,6.3,992.9,1018.1,1.7,0.0,0,11.5,22.7,,3.0,6,10,8.8
Екидин,2021-09-02 00:00:00,45,26,25,42,12,21.4,29.8,13.0,992.0,1016.8,5.9,0.0,0,15.9,29.7,,2.9,6,8,10.7
Екидин,2021-09-03 00:00:00,42,29,25,42,12,21.9,32.5,12.9,988.1,1012.7,4.1,0.0,0,17.3,31.6,,3.9,8,12,10.8
Екидин,2021-09-04 00:00:00,42,28,26,40,16,25,34.5,16.8,993.8296683673469,1020.1199120765451,7.3,0.0,0,20.1,36.4,,7.3,14,17,13.0
Екидин,2021-09-05 00:00:00,47,30,22,38,10,18,26.3,10.9,990.2,1015.2,4.8,0.0,0,12.0,20.5,,3.6,6,11,9.2
Екидин,2021-09-06 00:00:00,45,29,21,39,6,17.3,27.4,7.9,994.8,1019.9,1.1,0.0,0,13.0,24.3,,1.9,5,9,8.6
Екидин,2021-09-07 00:00:00,42,31,24,40,13,20.2,27.5,13.7,991.7,1016.5,4.3,0.0,0,14.7,23.7,,2.5,4,10,9.9
Екидин,2021-09-08 00:00:00,58,42,18,30,10,15.8,23.3,11.2,991.6,1016.8,6.2,0.0,0,7.8,13.0,0.8,4.5,7,13,10.4
Екидин,2021-09-09 00:00:00,52,39,16,36,1,12.7,21.5,2.6,995.4,1021.0,-2.3,0.0,0,8.2,14.4,,3.9,8,13,7.7
Екидин,2021-09-10 00:00:00,40,33,16,24,8,15.7,20.8,9.5,988.5,1013.7,-3,0.0,0,11.0,15.8,,7.5,12,21,7.3
Екидин,2021-09-11 00:00:00,67,50,14,18,11,15.3,19.2,12.6,983.5,1008.5,7.1,0.0,0,6.0,10.6,8.2,4.3,6,11,11.5
Екидин,2021-09-12 00:00:00,63,39,12,26,2,9.5,16.4,3.5,991.9,1017.6,0.1,0.0,0,5.1,10.9,,1.4,4,7,7.2
Екидин,2021-09-13 00:00:00,59,33,14,30,1,10.5,20.3,2.2,994.3,1020.1,-1,0.0,0,6.6,14.5,,1.4,2,6,7.1
Екидин,2021-09-14 00:00:00,57,35,16,40,2,12.7,23.2,2.3,994.2,1019.8,-0.6,0.0,0,7.9,17.3,,1.5,2,6,8.2
Екидин,2021-09-15 00:00:00,67,49,17,36,2,13.6,23.5,5.4,990.4,1015.8,1.4,0.0,0,5.8,13.9,0.4,2.3,4,12,10.6
Екидин,2021-09-16 00:00:00,60,43,21,40,9,19,29,10.5,983.6,1008.4,4.6,0.0,0,10.3,21.3,,5.9,11,18,13.5
Екидин,2021-09-17 00:00:00,70,56,12,21,7,12.5,22.2,8.0,981.6,1006.8,3,0.0,0,4.6,8.6,2.9,2.3,6,11,10.1
Екидин,2021-09-18 00:00:00,57,37,12,27,1,10.3,20.3,1.7,987.1,1012.7,-2.2,0.0,0,6.5,14.0,,4.6,10,19,7.0
Екидин,2021-09-19 00:00:00,52,38,11,21,1,8.9,13.6,3.7,990.7,1016.6,-2.7,0.0,0,5.8,9.3,,4.8,8,13,5.8
Екидин,2021-09-20 00:00:00,55,43,10,22,1,7.7,15,1.7,996.6,1022.7,-3.6,0.0,0,5.2,9.2,,3.1,5,10,5.72
Екидин,2021-09-21 00:00:00,56,38,6,14,-1,6.3,14.4,-0.3,998.4,1024.8,-4.7,0.0,0,4.9,9.4,,3.1,5,11,5.09
Екидин,2021-09-22 00:00:00,52,35,9,19,1,7.8,14.5,1.3,997.4,1023.5,-4.6,0.0,0,5.8,10.3,,2.6,4,9,5.31
Екидин,2021-09-23 00:00:00,53,38,10,22,0,8,15,0.8,997.7,1023.8,-4,0.0,0,5.7,10.2,,3.4,6,11,5.56
Екидин,2021-09-24 00:00:00,50,33,10,22,2,8.7,16.6,2.6,1001.8,1027.9,-4.3,0.0,0,6.3,12.6,,5.1,7,12,5.5
Екидин,2021-09-25 00:00:00,47,30,15,33,4,12.8,22.4,5.0,996.5,1022.1,-1.8,0.0,0,9.3,18.3,,5.5,8,13,6.7
Екидин,2021-09-26 00:00:00,47,29,18,34,9,16.9,25.4,10.1,984.9,1009.8,2.7,0.0,0,11.6,22.0,,8.0,12,18,8.6
Екидин,2021-09-27 00:00:00,55,37,16,24,10,16.3,20.2,11.0,978.7,1003.5,4.8,0.0,0,8.9,14.5,2.5,7.1,10,19,9.9
Екидин,2021-09-28 00:00:00,70,54,13,23,9,12.4,16.8,10.2,983.0,1008.4,5.3,0.0,0,4.6,8.5,5.4,5.0,8,16,10.0
Екидин,2021-09-29 00:00:00,76,70,5,9,2,6.1,10.3,3.8,985.8,1011.7,1,0.0,0,2.3,3.3,0.7,3.9,6,10,7.15
Екидин,2021-09-30 00:00:00,65,46,5,8,3,5.3,7.6,4.0,990.6,1016.7,-4,0.0,0,3.2,5.34,0.6,4.4,7,13,5.71
Екидин,2021-10-01 00:00:00,59,45,7,16,0,6.3,12,1.6,998.7,1025.0,-4.9,0.0,0,4.2,7.6,0.7,3.0,6,11,5.61
Екидин,2021-10-02 00:00:00,72,64,5,10,-1,5.5,10.3,-0.1,1002.8,1029.2,-3.3,0.0,0,2.8,4.5,,2.3,3,6,6.5
Екидин,2021-10-03 00:00:00,77,67,7,9,5,7.8,9.4,5.8,999.6,1025.7,1.4,0.0,0,2.5,3.6,5.7,3.6,5,9,8.1
Екидин,2021-10-04 00:00:00,70,53,2,8,-2,3.2,8.8,-1.0,1002.3,1028.9,-4.7,0.0,0,2.4,3.82,,3.8,8,13,5.43
Екидин,2021-10-05 00:00:00,69,55,1,6,-4,1,3.6,-2.5,1008.3,1035.4,-5.2,0.0,0,2.1,3.35,,4.9,7,11,4.51
Екидин,2021-10-06 00:00:00,70,61,2,7,-2,1,4,-1.0,1012.8,1040.0,-6.3,0.0,0,2.0,3.17,,2.6,4,6,4.62
Екидин,2021-10-07 00:00:00,65,43,-1,8,-7,-0.1,7.9,-6.3,1015.9,1043.2,-8.8,0.0,0,2.6,5.9,,1.8,3,9,3.87
Екидин,2021-10-08 00:00:00,63,44,5,20,-5,3.3,12.1,-3.7,1011.4,1038.3,-7.3,0.0,0,3.5,7.7,,1.4,4,7,4.89
Екидин,2021-10-09 00:00:00,69,55,6,19,-4,5.1,13.7,-3.5,1002.5,1028.9,-6.1,0.0,0,3.3,7.0,,1.0,3,6,6.3
Екидин,2021-10-10 00:00:00,64,43,6,17,-4,6.3,14.6,-3.0,996.7,1022.9,-4.8,0.0,0,4.4,9.2,,1.3,4,8,5.9
Екидин,2021-10-11 00:00:00,61,47,6,14,0,4.9,10.4,0.1,1001.1,1027.5,-3.9,0.0,0,3.5,5.4,,4.1,5,11,5.24
Екидин,2021-10-12 00:00:00,69,60,2,15,-7,2.1,12.6,-5.9,1008.9,1035.8,-8.8,0.0,0,2.6,5.0,,3.0,6,9,5.32
Екидин,2021-10-13 00:00:00,61,41,5,16,-4,4.9,13.8,-3.1,1010.5,1037.2,-6.4,0.0,0,4.1,9.1,,2.1,4,6,5.16
Екидин,2021-10-14 00:00:00,59,42,8,21,0,7.6,16.1,0.9,1008.5,1034.9,-4.1,0.0,0,5.0,9.8,,4.0,7,11,6.18
Екидин,2021-10-15 00:00:00,61,44,8,19,0,7.9,15.5,1.6,1006.2,1032.4,-2.2,0.0,0,4.9,9.6,,3.6,5,10,6.39
Екидин,2021-10-16 00:00:00,59,42,7,22,-3,6.6,15.3,-2.2,1001.9,1028.3,-4.8,0.0,0,4.8,9.4,,2.5,5,7,5.59
Екидин,2021-10-17 00:00:00,53,38,8,24,-2,6.6,16.6,-1.3,1000.6,1026.8,-6.6,0.0,0,5.4,11.3,,1.3,2,4,5.1
Екидин,2021-10-18 00:00:00,53,38,9,23,-2,8.1,19.6,-1.0,998.6,1024.7,-6.7,0.0,0,6.3,13.7,,3.0,6,8,5.87
Екидин,2021-10-19 00:00:00,56,38,11,24,0,10.5,21,1.2,992.1,1017.8,-3,0.0,0,6.8,14.3,,4.4,6,10,7.0
Екидин,2021-10-20 00:00:00,57,43,10,21,1,9.1,17.3,2.4,984.5,1010.2,-2.7,0.0,0,5.6,10.4,,4.8,7,12,6.6
Екидин,2021-10-21 00:00:00,73,61,3,12,0,3.8,13.3,1.0,986.7,1012.9,-5.7,0.0,0,2.1,2.6,1.0,6.1,8,13,5.97
Екидин,2021-10-22 00:00:00,74,64,1,3,-1,1,3,-0.4,995.5,1022.2,-5.4,0.0,0,1.7,2.36,1.3,7.8,11,18,4.87
Екидин,2021-10-23 00:00:00,60,43,7,18,1,7.3,14.5,2.0,998.6,1024.8,-3.2,0.0,0,4.6,8.7,,9.4,12,18,6.03
Екидин,2021-10-24 00:00:00,59,40,10,20,5,9.8,15,5.7,1000.2,1026.2,-2.2,0.0,0,5.3,9.5,,5.9,8,13,7.0
Екидин,2021-10-25 00:00:00,57,37,8,18,0,7.8,16.7,1.0,992.8,1018.8,-2.4,0.0,0,5.7,11.1,,4.0,6,9,5.68
Екидин,2021-10-26 00:00:00,59,46,6,13,1,5.2,11.4,2.4,993.8296683673469,1020.1199120765451,-4.1,0.0,0,3.7,5.34,,5.0,8,11,5.19
Екидин,2021-10-27 00:00:00,69,55,-2,3,-7,-0.6,5,-6.5,1002.6,1029.6,-9,0.0,0,2.0,3.92,,2.0,5,8,4.06
