station,date,average,min,soil_tempaverage,soil_tempmax,soil_tempmin,air_tempaverage,air_tempmax,air_tempmin,pressureat station level,pressureat sea level,dew_pointmin,snow_cover_depth,snow_height_cm,def_nasaverage,def_nasmax,precipitationtotal,windaverage,windmax from 8 terms,windabs max,part_pressaverage,station_code,water_level,symbol,discharge,day,month,year
Екидин,2014-05-22,52,38,18,32,5,16.1,26.9,6.3,993.5,1018.6,0.2,0.0,0,10.4,21.1,0.5,4.0,8,13,9.6,13221,602,,2.61,22,5,2014
Екидин,2014-05-23,53,30,26,44,10,20.6,29.2,11.9,993.4,1018.1,7.7,0.0,0,13.8,27.5,,1.8,4,9,12.1,13221,600,,2.39,23,5,2014
Екидин,2014-05-24,45,29,29,56,12,22.5,30.3,13.2,990.4,1014.8,8,0.0,0,17.3,29.8,,4.1,7,14,11.6,13221,598,,2.18,24,5,2014
Екидин,2014-05-25,47,25,28,53,10,21.5,30,11.0,993.2,1017.8,6.2,0.0,0,16.3,30.9,,2.0,4,9,11.1,13221,597,,2.08,25,5,2014
Екидин,2014-05-26,44,26,32,56,11,23.9,32.7,12.3,988.6,1012.9,6.8,0.0,0,20.2,35.6,,2.3,4,9,12.1,13221,596,,1.99,26,5,2014
Екидин,2014-05-27,48,24,28,50,13,24.2,31.7,15.4,982.6,1006.6,7.6,0.0,0,17.6,32.3,3.2,3.8,6,11,13.6,13221,595,,1.89,27,5,2014
Екидин,2014-05-28,65,44,21,32,15,20.1,25.5,17.4,977.7,1001.9,10.4,0.0,0,9.0,17.4,2.8,4.3,8,14,15.0,13221,595,,1.89,28,5,2014
Екидин,2014-05-29,68,44,15,26,10,12.6,17.6,9.7,981.2,1006.2,1.9,0.0,0,4.8,9.0,6.7,9.1,12,17,9.9,13221,594,,1.8,29,5,2014
Екидин,2014-05-30,56,32,17,38,0,10.3,17.9,1.1,994.8,1020.4,-1.7,0.0,0,6.6,13.2,,4.3,6,12,6.6,13221,593,_,1.71,30,5,2014
Екидин,2014-05-31,54,40,17,34,4,13.2,19.8,4.4,998.8,1024.2,0,0.0,0,8.0,13.1,,3.4,6,13,8.1,13221,592,_,1.63,31,5,2014
Екидин,2014-06-01,55,40,18,37,3,14.7,25,4.3,999.7,1025.1,1.4,0.0,0,9.1,17.8,,2.4,6,10,8.9,13221,592,^,1.63,1,6,2014
Екидин,2014-06-02,50,27,19,41,4,15.3,25.5,5.1,1001.4,1026.7,1.7,0.0,0,10.9,22.6,,3.1,7,13,8.0,13221,591,,1.54,2,6,2014
Екидин,2014-06-03,47,26,26,54,6,18.9,28.6,7.1,999.0,1024.0,2.3,0.0,0,13.8,27.8,,2.1,4,11,9.8,13221,590,,1.46,3,6,2014
Екидин,2014-06-04,48,29,25,42,9,20.4,28.8,10.4,995.3,1020.0,5.3,0.0,0,14.7,27.1,,4.0,8,13,10.9,13221,589,,1.39,4,6,2014
Екидин,2014-06-05,50,33,25,44,11,19.6,25.8,11.5,995.9,1020.6,7.1,0.0,0,12.6,21.2,,2.9,4,11,11.0,13221,589,,1.39,5,6,2014
Екидин,2014-06-06,47,29,24,47,7,19.6,29.2,8.2,988.2,1012.9,3.6,0.0,0,14.7,27.5,,4.4,6,11,10.2,13221,588,,1.31,6,6,2014
Екидин,2014-06-07,50,37,23,44,10,19.4,24.4,11.3,983.5,1008.1,7,0.0,0,12.0,18.6,,3.9,8,14,11.0,13221,587,,1.24,7,6,2014
Екидин,2014-06-08,48,36,24,42,11,17.5,22.4,11.5,988.7,1013.5,4.5,0.0,0,11.0,16.7,,4.0,6,12,9.3,13221,586,,1.17,8,6,2014
Екидин,2014-06-09,49,30,22,42,5,16.7,25.6,6.0,991.6,1016.5,1.5,0.0,0,11.8,22.3,,1.6,3,8,8.8,13221,585,,1.1,9,6,2014
Екидин,2014-06-10,44,33,29,54,9,21.5,30.6,10.0,988.3,1012.7,2.1,0.0,0,16.7,28.7,,4.8,7,14,11.5,13221,585,,1.1,10,6,2014
Екидин,2014-06-11,40,25,30,56,11,23.7,33.9,12.1,982.9,1007.0,5,0.0,0,21.1,38.1,,3.0,6,13,11.0,13221,585,,1.1,11,6,2014
Екидин,2014-06-12,37,24,34,56,16,27.4,34.7,17.9,977.1,1000.8,8.2,0.0,0,25.3,40.0,,3.1,6,9,12.6,13221,584,,1.03,12,6,2014
Екидин,2014-06-13,39,24,34,59,16,27.9,38.1,16.7,974.9,998.5,9.2,0.0,0,27.0,44.9,,1.8,4,6,13.6,13221,584,,1.03,13,6,2014
Екидин,2014-06-14,48,28,27,39,19,25,35.1,17.9,973.3,997.1,8.8,0.0,0,18.0,30.6,1.4,7.1,18,26,14.5,13221,583,,0.97,14,6,2014
Екидин,2014-06-15,57,30,26,45,13,20.4,27,14.6,981.4,1005.8,7.1,0.0,0,12.0,23.6,,6.8,10,14,12.7,13221,582,,0.91,15,6,2014
Екидин,2014-06-16,45,32,28,48,14,23.2,30.1,15.3,986.0,1010.2,7.3,0.0,0,17.6,27.4,,6.6,9,14,12.3,13221,581,,0.85,16,6,2014
Екидин,2014-06-17,50,27,31,56,16,23.4,30.4,17.1,989.3,1013.6,9,0.0,0,16.3,30.9,0.9,2.8,5,14,13.5,13221,581,,0.85,17,6,2014
Екидин,2014-06-18,45,28,32,60,15,23.9,30.6,16.0,989.2,1013.5,9.2,0.0,0,18.6,30.4,0.0,2.1,5,8,12.4,13221,580,,0.79,18,6,2014
Екидин,2014-06-19,39,21,33,55,12,26.3,36.7,13.9,987.2,1011.3,8,0.0,0,25.0,44.2,,2.1,4,10,12.2,13221,579,,0.74,19,6,2014
Екидин,2014-06-20,36,23,36,59,18,29,37.1,19.5,983.8,1007.6,10.2,0.0,0,28.9,46.2,,4.0,7,14,13.4,13221,579,,0.74,20,6,2014
Екидин,2014-06-21,41,24,34,59,16,25.9,33.7,16.7,988.1,1012.2,8.5,0.0,0,21.7,35.9,,4.8,7,11,13.0,13221,578,,0.69,21,6,2014
Екидин,2014-06-22,43,27,33,56,17,24.3,30.5,18.1,991.0,1015.3,8.8,0.0,0,18.9,30.9,,5.0,8,12,12.3,13221,577,,0.64,22,6,2014
Екидин,2014-06-23,44,24,32,58,14,23.9,33.1,13.2,990.0,1014.3,6.8,0.0,0,20.1,35.9,,3.6,5,11,11.9,13221,575,,0.54,23,6,2014
Екидин,2014-06-24,42,23,35,56,18,26.6,34.6,16.3,987.1,1011.1,9.5,0.0,0,23.4,39.9,,1.8,4,9,13.5,13221,574,,0.5,24,6,2014
Екидин,2014-06-25,37,24,36,58,22,28.3,34.2,22.6,985.7,1009.4,9.8,0.0,0,25.6,37.6,0.0,3.4,6,13,13.7,13221,574,,0.5,25,6,2014
Екидин,2014-06-26,35,21,37,64,15,27.8,37,15.9,987.4,1011.3,8.1,0.0,0,28.3,46.9,,2.4,3,9,12.2,13221,573,,0.46,26,6,2014
Екидин,2014-06-27,37,27,30,44,21,28.3,35,24.1,986.0,1009.8,9.8,0.0,0,25.1,36.1,,2.5,5,10,13.8,13221,572,,0.42,27,6,2014
Екидин,2014-06-28,58,43,27,44,21,23.7,31.8,19.8,986.3,1010.5,9.5,0.0,0,12.5,18.1,2.0,2.3,5,14,17.0,13221,571,,0.38,28,6,2014
Екидин,2014-06-29,47,23,34,59,15,25.9,34.9,15.8,988.3,1012.4,9.3,0.0,0,21.4,42.2,,1.8,4,7,14.2,13221,568,,0.28,29,6,2014
Екидин,2014-06-30,56,28,26,50,18,23.3,33.3,18.2,988.6,1012.9,9.9,0.0,0,14.4,35.1,1.8,3.9,8,18,15.2,13221,567,_,0.25,30,6,2014
Екидин,2014-07-01,61,39,19,30,14,17.2,21,14.2,987.1,1011.9,5.9,0.0,0,8.3,14.7,0.9,5.5,7,18,11.5,13221,567,^,0.25,1,7,2014
Екидин,2014-07-02,54,34,23,40,10,18.6,25.8,12.6,987.9,1012.6,7.3,0.0,0,11.3,20.6,,5.4,8,14,11.0,13221,566,,0.23,2,7,2014
Екидин,2014-07-03,51,36,24,38,12,20.4,26.2,13.3,985.6,1010.0,7,0.0,0,12.9,21.2,,5.6,9,14,11.9,13221,566,,0.23,3,7,2014
Екидин,2014-07-04,49,35,26,44,12,20.9,28.4,12.6,987.2,1011.7,7,0.0,0,14.2,23.3,,5.1,8,13,11.7,13221,565,,0.2,4,7,2014
Екидин,2014-07-05,47,28,30,54,12,22.4,29.9,13.2,990.5,1014.9,8.8,0.0,0,16.6,29.7,,2.5,5,10,12.0,13221,564,,0.18,5,7,2014
Екидин,2014-07-06,46,25,32,55,14,24.2,32.4,14.2,991.9,1016.2,9.3,0.0,0,19.2,34.8,,2.5,5,11,12.8,13221,563,,0.16,6,7,2014
Екидин,2014-07-07,39,23,35,59,15,26.9,34.6,18.0,990.6,1014.6,9.5,0.0,0,24.1,39.9,,2.3,4,10,13.0,13221,562,,0.14,7,7,2014
Екидин,2014-07-08,36,22,36,56,17,28.1,37.1,17.6,986.4,1010.3,9.9,0.0,0,27.6,44.3,,3.3,6,9,12.7,13221,561,,0.12,8,7,2014
Екидин,2014-07-09,39,22,36,59,21,29.2,37.7,22.4,983.3,1007.0,11.5,0.0,0,27.0,48.5,,3.0,8,12,15.1,13221,560,,0.1,9,7,2014
Екидин,2014-07-10,35,21,37,56,23,31.3,38.6,24.3,978.6,1002.0,11.3,0.0,0,32.1,49.7,,5.6,8,13,15.2,13221,560,,0.1,10,7,2014
Екидин,2014-07-11,39,29,34,57,21,26.7,34.7,21.9,976.3,1000.0,10.7,0.0,0,22.2,32.6,,5.6,8,14,13.4,13221,559,,0.084,11,7,2014
Екидин,2014-07-12,49,31,29,50,15,21.5,28.9,16.3,980.4,1004.7,8.6,0.0,0,14.3,26.1,,5.3,12,18,12.1,13221,559,,0.084,12,7,2014
Екидин,2014-07-13,57,36,16,28,10,15.2,25.8,11.5,980.2,1005.0,4,0.0,0,8.0,14.7,0.4,6.3,9,15,9.6,13221,558,,0.07,13,7,2014
Екидин,2014-07-14,50,36,18,31,6,15.1,23.3,7.2,979.4,1004.2,2.1,0.0,0,9.5,16.8,0.3,4.3,7,16,8.3,13221,558,,0.07,14,7,2014
Екидин,2014-07-15,53,36,20,39,9,15.2,22.2,9.2,983.0,1007.8,3,0.0,0,9.0,16.5,0.0,5.5,7,13,8.8,13221,557,,0.058,15,7,2014
Екидин,2014-07-16,54,32,24,47,9,17.2,25,10.2,991.8,1016.7,5,0.0,0,10.4,20.6,,3.3,5,11,10.1,13221,557,,0.058,16,7,2014
Екидин,2014-07-17,48,29,28,54,9,21.6,32.1,10.2,988.8,1013.2,5.3,0.0,0,16.6,32.4,,3.6,6,16,11.8,13221,556,,0.047,17,7,2014
Екидин,2014-07-18,46,34,28,50,18,23.6,29.3,20.1,982.0,1006.1,8.2,0.0,0,16.3,25.4,0.3,4.8,8,13,13.2,13221,556,,0.047,18,7,2014
Екидин,2014-07-19,52,42,21,35,9,17.1,22.3,10.3,982.5,1007.2,5.1,0.0,0,10.0,14.8,,4.5,7,12,10.0,13221,556,,0.047,19,7,2014
Екидин,2014-07-20,54,31,25,48,14,20.8,29.5,14.5,975.2,999.3,8.5,0.0,0,12.5,25.3,4.0,3.3,8,14,12.9,13221,555,,0.037,20,7,2014
Екидин,2014-07-21,57,36,20,39,6,15.7,23.2,7.4,975.9,1000.5,3,0.0,0,8.8,17.3,,8.9,16,20,9.8,13221,556,,0.047,21,7,2014
Екидин,2014-07-22,51,34,21,39,8,17.2,25,9.0,979.2,1003.8,4.1,0.0,0,11.1,20.0,,8.3,12,19,9.5,13221,556,,0.047,22,7,2014
Екидин,2014-07-23,47,34,21,33,10,18.2,24.7,11.4,976.6,1001.1,4,0.0,0,12.0,19.4,,9.4,16,21,9.7,13221,555,,0.037,23,7,2014
Екидин,2014-07-24,56,33,23,48,10,18.3,24.5,11.7,980.7,1005.2,6.5,0.0,0,10.3,20.0,0.0,5.1,9,16,11.3,13221,555,,0.037,24,7,2014
Екидин,2014-07-25,64,40,24,43,12,19.4,25.5,10.0,983.3,1007.8,10,0.0,0,9.8,19.0,3.9,4.1,8,18,13.6,13221,555,_,0.037,25,7,2014
Екидин,2014-07-26,51,30,24,46,11,20.3,28.1,13.0,980.3,1004.6,7.3,0.0,0,13.5,25.3,,3.3,7,13,11.5,13221,554,_,0.029,26,7,2014
Екидин,2014-07-27,51,32,24,42,9,19.4,26.1,10.3,978.5,1002.9,4.8,0.0,0,12.5,21.2,,4.6,8,14,11.0,13221,554,_,0.029,27,7,2014
Екидин,2014-07-28,78,61,13,24,8,13,22.7,9.9,978.7,1003.6,6.8,0.0,0,3.5,6.6,16.9,6.1,9,16,11.5,13221,557,,0.058,28,7,2014
Екидин,2014-07-29,63,48,18,31,11,15.1,19.4,11.3,987.4,1012.4,6.8,0.0,0,6.8,10.8,,3.9,5,9,10.6,13221,557,,0.058,29,7,2014
Екидин,2014-07-30,57,42,20,31,11,16.6,21.5,11.2,991.9,1016.8,7.1,0.0,0,8.8,14.3,,3.0,5,10,10.5,13221,556,,0.047,30,7,2014
Екидин,2014-07-31,48,26,21,41,7,18.6,26.4,7.8,992.9,1017.7,3.4,0.0,0,13.6,24.4,,3.4,7,12,9.2,13221,556,,0.047,31,7,2014
Екидин,2014-08-01,43,26,26,45,15,23.5,31.2,17.3,990.6,1014.9,8.2,0.0,0,18.5,32.8,0.0,3.4,8,11,11.8,13221,556,^,0.047,1,8,2014
Екидин,2014-08-02,37,22,29,52,20,25.6,33.9,20.1,990.3,1014.3,7.8,0.0,0,22.3,37.5,,4.9,7,13,11.6,13221,555,,0.037,2,8,2014
Екидин,2014-08-03,37,21,30,53,19,27,34.2,21.2,987.4,1011.4,7.8,0.0,0,24.3,39.6,,3.3,4,12,12.5,13221,554,,0.029,3,8,2014
Екидин,2014-08-04,37,22,32,51,19,27.1,34.5,19.7,984.5,1008.4,9.2,0.0,0,24.7,40.7,,3.9,7,11,12.5,13221,553,,0.021,4,8,2014
Екидин,2014-08-05,33,21,30,50,20,27.8,33.2,21.2,985.0,1008.8,7.3,0.0,0,26.7,38.9,,2.6,6,11,11.6,13221,553,,0.021,5,8,2014
Екидин,2014-08-06,36,21,32,54,20,27.7,35.2,21.2,986.5,1010.4,8.4,0.0,0,25.8,43.0,,4.0,8,12,12.7,13221,552,,0.015,6,8,2014
Екидин,2014-08-07,39,21,32,57,16,27.1,35.4,17.5,987.8,1011.8,8.5,0.0,0,24.7,43.7,1.0,3.0,4,11,12.9,13221,552,,0.015,7,8,2014
Екидин,2014-08-08,40,27,31,50,17,25.8,32.2,18.0,989.9,1014.0,8.9,0.0,0,21.3,33.1,,4.4,6,10,12.8,13221,551,В,0.0,8,8,2014
Екидин,2014-08-09,41,23,31,51,16,25.6,33.5,16.8,990.8,1014.9,8.5,0.0,0,21.7,37.5,,2.5,4,9,12.6,13221,551,В,0.0,9,8,2014
Екидин,2014-08-10,36,18,32,55,15,27.3,36.9,16.9,987.9,1011.9,7.1,0.0,0,26.7,47.6,,2.8,6,9,12.1,13221,550,В,0.0,10,8,2014
Екидин,2014-08-11,34,23,28,48,19,27.4,34.8,20.6,981.6,1005.3,8.2,0.0,0,25.4,41.2,,6.4,9,14,12.0,13221,550,В,0.0,11,8,2014
Екидин,2014-08-12,37,23,30,46,19,26.1,33.7,19.6,978.4,1002.3,9.2,0.0,0,23.1,39.0,,5.1,9,14,12.1,13221,550,В,0.0,12,8,2014
Екидин,2014-08-13,46,35,26,43,16,21.5,28.7,16.6,980.0,1004.2,8.1,0.0,0,14.4,20.7,,4.5,6,11,11.5,13221,550,В,0.0,13,8,2014
Екидин,2014-08-14,55,40,18,28,8,15.1,22.7,9.0,983.1,1008.0,4.3,0.0,0,8.3,13.4,,4.0,6,14,9.1,13221,550,В,0.0,14,8,2014
Екидин,2014-08-15,55,37,20,34,13,17.2,23.3,13.5,984.9,1009.6,6.8,0.0,0,9.4,17.3,,4.9,7,12,10.7,13221,550,В,0.0,15,8,2014
Екидин,2014-08-16,48,29,23,47,7,18.7,27.4,8.7,987.6,1012.3,2.9,0.0,0,13.6,24.9,,1.9,3,8,9.7,13221,550,В,0.0,16,8,2014
Екидин,2014-08-17,41,24,28,52,10,22.5,32.5,11.1,990.0,1014.4,4.1,0.0,0,19.5,36.1,,2.1,3,7,10.6,13221,550,В,0.0,17,8,2014
Екидин,2014-08-18,34,20,30,55,13,25.5,36.2,13.8,991.7,1015.9,3.8,0.0,0,25.4,46.9,,3.0,4,10,10.5,13221,550,В,0.0,18,8,2014
Екидин,2014-08-19,34,19,33,60,16,28,39.8,16.9,993.7,1017.8,4.1,0.0,0,29.5,54.2,,3.3,5,8,12.3,13221,549,В,0.0,19,8,2014
Екидин,2014-08-20,39,21,34,61,18,30.2,40.5,19.9,994.6,1018.5,11.1,0.0,0,30.8,54.9,,2.5,4,10,15.4,13221,549,В,0.0,20,8,2014
Екидин,2014-08-21,35,22,36,61,23,32.3,39.6,24.3,992.0,1015.7,11.4,0.0,0,34.2,55.1,,4.1,7,13,16.0,13221,549,В,0.0,21,8,2014
Екидин,2014-08-22,34,20,32,54,18,28.5,38.9,18.7,987.8,1011.7,8.2,0.0,0,29.2,52.2,,2.8,4,8,12.4,13221,549,В,0.0,22,8,2014
Екидин,2014-08-23,35,21,30,55,16,28.6,39.8,17.3,985.4,1009.2,7.6,0.0,0,30.0,53.5,,1.9,4,11,12.8,13221,549,В,0.0,23,8,2014
Екидин,2014-08-24,34,22,32,56,18,28.7,37.6,18.7,982.6,1006.3,9,0.0,0,29.1,49.0,,2.8,5,9,12.6,13221,548,В,0.0,24,8,2014
Екидин,2014-08-25,44,30,28,44,19,25.1,31.2,20.8,984.9,1009.0,9.2,0.0,0,18.7,28.3,,5.9,8,14,13.6,13221,548,В,0.0,25,8,2014
Екидин,2014-08-26,50,35,21,41,10,17.6,25.7,11.3,992.7,1017.6,5,0.0,0,10.8,17.2,,4.9,7,12,9.8,13221,548,В,0.0,26,8,2014
Екидин,2014-08-27,47,26,21,41,7,18.3,27.5,8.0,995.5,1020.4,3.4,0.0,0,13.7,26.0,,4.0,9,10,9.2,13221,548,В,0.0,27,8,2014
Екидин,2014-08-28,40,27,24,34,14,22.4,27.4,15.3,991.3,1015.7,6.4,0.0,0,17.2,25.6,,3.4,5,8,10.5,13221,547,_В,0.0,28,8,2014
Екидин,2014-08-29,41,23,27,53,8,23.1,35.5,9.7,989.8,1014.2,4,0.0,0,21.1,42.8,,1.8,3,8,10.8,13221,547,_В,0.0,29,8,2014
Екидин,2014-08-30,38,18,30,54,14,25.8,38.4,16.5,988.4,1012.5,7.3,0.0,0,24.9,48.6,,5.4,9,14,11.4,13221,547,_В,0.0,30,8,2014
Екидин,2014-08-31,44,32,25,43,18,23.1,29.3,19.0,986.2,1010.4,7.7,0.0,0,16.5,24.6,,4.8,6,11,12.1,13221,547,_В,0.0,31,8,2014
Екидин,2014-09-01,46,27,21,40,8,18.5,26.6,9.5,987.6,1012.3,3.4,0.0,0,13.0,22.8,,3.5,6,14,9.4,13221,547,_В,0.0,1,9,2014
Екидин,2014-09-02,52,33,18,36,6,14.8,21.6,7.5,995.1,1020.3,2.3,0.0,0,9.0,16.6,,4.3,6,10,8.5,13221,547,_В,0.0,2,9,2014
Екидин,2014-09-03,50,33,16,34,3,13.3,20.8,6.5,998.7,1024.2,0.2,0.0,0,8.7,15.7,,3.9,7,10,7.4,13221,547,_В,0.0,3,9,2014
Екидин,2014-09-04,49,33,19,45,2,13.7,23.5,3.6,995.3,1020.6,-2.5,0.0,0,9.5,18.7,,1.0,3,7,7.6,13221,547,_В,0.0,4,9,2014
Екидин,2014-09-05,45,24,21,45,4,15.4,26.4,6.1,989.4,1014.4,0.2,0.0,0,12.1,25.1,,1.6,3,9,7.3,13221,547,_В,0.0,5,9,2014
Екидин,2014-09-06,47,32,23,48,9,18,26,9.9,984.8,1009.4,2.9,0.0,0,12.3,22.6,,3.4,6,10,9.6,13221,547,_В,0.0,6,9,2014
Екидин,2014-09-07,52,29,20,40,6,16.9,25.5,7.8,986.9,1011.7,3.2,0.0,0,11.4,21.3,,4.5,8,14,9.4,13221,547,_В,0.0,7,9,2014
Екидин,2014-09-08,55,38,18,36,7,13.5,22.5,7.8,989.3,1014.5,2.3,0.0,0,7.6,13.2,,3.1,6,11,8.3,13221,547,_В,0.0,8,9,2014
Екидин,2014-09-09,53,35,16,35,3,10.6,16.5,3.8,994.0,1019.6,-1,0.0,0,6.7,11.7,,2.9,4,10,6.6,13221,547,_В,0.0,9,9,2014
Екидин,2014-09-10,50,31,15,38,0,10,19.4,1.0,996.4,1022.0,-3.8,0.0,0,7.4,14.7,,2.1,5,11,5.89,13221,547,_В,0.0,10,9,2014
Екидин,2014-09-11,56,38,15,38,0,9.3,17.3,1.1,1002.5,1028.4,-3.2,0.0,0,6.1,12.1,,2.8,4,8,6.4,13221,547,_В,0.0,11,9,2014
Екидин,2014-09-12,49,27,18,44,1,11.3,21,3.0,1003.6,1029.3,-1.9,0.0,0,8.6,17.3,,1.4,4,7,6.0,13221,547,_В,0.0,12,9,2014
Екидин,2014-09-13,48,28,19,46,2,14.5,25.5,3.3,999.2,1024.5,-1.6,0.0,0,11.0,22.3,,2.3,3,9,7.5,13221,548,_В,0.0,13,9,2014
Екидин,2014-09-14,46,31,18,35,7,15.9,24.5,8.1,993.4,1018.4,1.1,0.0,0,11.3,20.1,,2.1,3,6,8.0,13221,548,В,0.0,14,9,2014
Екидин,2014-09-15,49,37,19,40,5,14.4,22.2,5.1,991.2,1016.3,-0.7,0.0,0,9.5,16.0,,2.3,4,9,7.9,13221,548,В,0.0,15,9,2014
Екидин,2014-09-16,54,36,18,43,3,13.3,23.9,4.7,989.1,1014.3,-0.2,0.0,0,8.5,17.7,,2.5,5,9,8.1,13221,548,В,0.0,16,9,2014
Екидин,2014-09-17,53,41,16,34,8,15.1,24.4,9.0,980.2,1005.0,2.5,0.0,0,8.9,16.3,,7.1,11,17,9.1,13221,548,В,0.0,17,9,2014
Екидин,2014-09-18,65,45,10,24,0,6.3,12.4,0.5,985.4,1011.1,-3.3,0.0,0,3.7,6.9,2.0,5.9,8,13,6.15,13221,548,В,0.0,18,9,2014
Екидин,2014-09-19,71,46,8,24,0,4.6,10.8,0.4,999.4,1025.6,-1.7,0.0,0,2.9,6.8,,5.5,7,14,5.75,13221,549,В,0.0,19,9,2014
Екидин,2014-09-20,58,39,12,31,-1,7.5,17.4,-0.4,1002.9,1028.9,-4.4,0.0,0,5.5,11.8,,3.5,5,10,5.87,13221,549,В,0.0,20,9,2014
Екидин,2014-09-21,52,35,15,38,0,10.3,20.5,0.6,998.9,1024.6,-3.6,0.0,0,7.6,14.9,,2.0,3,6,6.3,13221,549,В,0.0,21,9,2014
Екидин,2014-09-22,51,32,16,38,4,12.9,22.1,4.3,996.5,1021.8,-0.5,0.0,0,9.0,17.6,,1.5,3,5,7.2,13221,549,В,0.0,22,9,2014
Екидин,2014-09-23,43,31,20,40,12,17.6,23.8,12.9,994.4,1019.3,3,0.0,0,12.2,19.5,,5.5,9,12,8.5,13221,549,В,0.0,23,9,2014
Екидин,2014-09-24,45,31,19,40,8,16.1,24.4,9.1,991.1,1016.1,1.3,0.0,0,11.5,20.3,,3.1,6,10,8.0,13221,549,В,0.0,24,9,2014
Екидин,2014-09-25,46,32,18,36,5,15.3,23.5,6.0,988.8,1013.8,-0.3,0.0,0,10.9,18.5,,4.6,6,10,7.8,13221,549,В,0.0,25,9,2014
Екидин,2014-09-26,55,40,15,18,11,16.1,18.6,12.9,983.8,1008.6,4,0.0,0,8.5,12.1,0.6,8.6,13,19,9.9,13221,549,В,0.0,26,9,2014
Екидин,2014-09-27,70,51,13,28,4,11.7,17.9,6.3,981.4,1006.5,2.8,0.0,0,4.7,8.9,0.8,4.0,6,17,9.5,13221,550,В,0.0,27,9,2014
Екидин,2014-09-28,77,65,10,14,6,9.4,12.2,6.5,985.5,1011.0,1.4,0.0,0,2.7,3.9,,3.5,7,10,9.2,13221,550,В,0.0,28,9,2014
Екидин,2014-09-29,63,37,10,32,-2,6.2,14.4,-1.1,995.2,1021.2,-2.7,0.0,0,4.3,9.6,,2.0,5,9,5.66,13221,551,^В,0.0,29,9,2014
Екидин,2014-09-30,73,51,8,12,5,7.6,8.8,6.3,991.2,1017.0,-2.5,0.0,0,2.7,5.0,0.9,2.0,4,7,7.7,13221,551,^В,0.0,30,9,2014
Екидин,2014-10-01,76,55,9,23,2,7.8,14.9,2.7,994.3,1020.1,1.3,0.0,0,3.2,7.3,,5.1,9,14,7.85,13221,551,_В,0.0,1,10,2014
Екидин,2014-10-02,65,47,11,22,5,10.5,16.3,6.9,989.9,1015.3,1.9,0.0,0,4.9,9.5,,8.4,12,19,8.1,13221,552,_В,0.0,2,10,2014
Екидин,2014-10-03,80,67,5,13,1,4.3,8.6,1.9,987.9,1013.9,-0.5,0.0,0,1.8,3.09,2.3,5.0,10,14,6.63,13221,552,В,0.0,3,10,2014
Екидин,2014-10-04,68,42,5,13,-1,3.7,8.4,0.5,993.5,1019.7,-4.7,0.0,0,2.8,6.0,0.3,7.4,10,14,5.21,13221,552,В,0.0,4,10,2014
Екидин,2014-10-05,63,48,5,16,-1,4.7,11.1,0.1,998.5,1024.7,-3.7,0.0,0,3.6,6.5,,5.4,8,13,5.29,13221,552,В,0.0,5,10,2014
Екидин,2014-10-06,63,40,6,21,-2,6.1,14.8,-1.3,997.6,1023.7,-3.4,0.0,0,4.5,9.6,,4.1,6,12,5.63,13221,552,В,0.0,6,10,2014
Екидин,2014-10-07,76,50,6,11,3,6.3,10.3,3.7,989.0,1014.8,-0.2,0.0,0,2.4,5.9,3.9,4.9,10,14,7.16,13221,553,В,0.0,7,10,2014
Екидин,2014-10-08,75,65,2,8,-4,2.3,6.7,-2.7,996.2,1022.5,-4.2,0.0,0,1.9,3.18,,4.9,8,15,5.37,13221,555,В,0.0,8,10,2014
Екидин,2014-10-09,73,52,5,20,-2,3.7,12.1,-1.0,1009.3,1035.9,-3.2,0.0,0,2.5,6.4,,3.1,5,8,5.75,13221,555,В,0.0,9,10,2014
Екидин,2014-10-10,69,44,5,21,-3,4.4,13,-1.7,1009.5,1036.0,-3.6,0.0,0,3.3,7.8,,4.9,7,12,5.54,13221,555,В,0.0,10,10,2014
Екидин,2014-10-11,64,40,8,23,-1,7.2,16,0.2,999.9,1025.9,-2.3,0.0,0,4.8,10.2,,6.5,11,18,6.19,13221,555,В,0.0,11,10,2014
Екидин,2014-10-12,76,66,8,14,6,9.4,13.3,8.4,993.6,1019.2,4.3,0.0,0,2.8,4.7,1.3,5.6,8,14,9.0,13221,555,В,0.0,12,10,2014
Екидин,2014-10-13,78,58,9,21,1,8.6,15,3.0,997.4,1023.2,1.3,0.0,0,2.9,7.1,,3.3,5,9,8.6,13221,555,В,0.0,13,10,2014
Екидин,2014-10-14,61,38,10,22,0,10.5,18.3,2.2,994.5,1020.0,-0.5,0.0,0,6.0,12.6,,5.6,9,15,7.3,13221,555,В,0.0,14,10,2014
Екидин,2014-10-15,54,41,10,23,2,10.8,19.5,4.7,992.2,1017.6,-2.2,0.0,0,6.7,12.4,,6.4,10,15,7.1,13221,555,В,0.0,15,10,2014
Екидин,2014-10-16,48,25,10,25,0,10.9,21.3,2.3,993.8,1019.4,-2.9,0.0,0,8.4,18.2,,4.1,5,10,5.9,13221,555,В,0.0,16,10,2014
Екидин,2014-10-17,54,28,10,26,1,10.3,22.5,1.6,988.8,1014.2,-2.1,0.0,0,8.0,18.9,,3.9,5,10,6.25,13221,555,В,0.0,17,10,2014
Екидин,2014-10-18,51,29,13,27,4,14,25.3,7.1,984.0,1008.9,0.6,0.0,0,9.9,22.1,,3.6,7,13,7.6,13221,554,В,0.0,18,10,2014
