"Пост коды","Күні","Мағынасы","Шартты белгі"
"13221","2015-04-28","631",""
"13221","2015-04-29","627",""
"13221","2015-04-30","620",""
"13221","2015-05-01","617",""
"13221","2015-05-02","614",""
"13221","2015-05-03","611","_"
"13221","2015-05-04","611","_"
"13221","2015-05-05","611","_"
"13221","2015-05-06","612","_"
"13221","2015-05-07","612",""
"13221","2015-05-08","613",""
"13221","2015-05-09","613",""
"13221","2015-05-10","614",""
"13221","2015-05-11","615",""
"13221","2015-05-12","615",""
"13221","2015-05-13","614",""
"13221","2015-05-14","614",""
"13221","2015-05-15","612",""
"13221","2015-05-16","614",""
"13221","2015-05-17","613",""
"13221","2015-05-18","612",""
"13221","2015-05-19","611","_"
"13221","2015-05-20","612","_"
"13221","2015-05-21","614",""
"13221","2015-05-22","618",""
"13221","2015-05-23","648",""
"13221","2015-05-24","693","^"
"13221","2015-05-25","700","^"
"13221","2015-05-26","688",""
"13221","2015-05-27","667",""
"13221","2015-05-28","642",""
"13221","2015-05-29","632",""
"13221","2015-05-30","629",""
"13221","2015-05-31","623",""
"13221","2015-06-01","617",""
"13221","2015-06-02","616",""
"13221","2015-06-03","616",""
"13221","2015-06-04","615",""
"13221","2015-06-05","616",""
"13221","2015-06-06","619","^"
"13221","2015-06-07","619","^"
"13221","2015-06-08","618",""
"13221","2015-06-09","615",""
"13221","2015-06-10","614",""
"13221","2015-06-11","613",""
"13221","2015-06-12","612",""
"13221","2015-06-13","612",""
"13221","2015-06-14","614",""
"13221","2015-06-15","610",""
"13221","2015-06-16","604",""
"13221","2015-06-17","602",""
"13221","2015-06-18","600",""
"13221","2015-06-19","599",""
"13221","2015-06-20","598",""
"13221","2015-06-21","595",""
"13221","2015-06-22","592",""
"13221","2015-06-23","588",""
"13221","2015-06-24","586",""
"13221","2015-06-25","583",""
"13221","2015-06-26","581",""
"13221","2015-06-27","580",""
"13221","2015-06-28","579",""
"13221","2015-06-29","577",""
"13221","2015-06-30","575","_"
"13221","2015-07-01","573","^"
"13221","2015-07-02","573","^"
"13221","2015-07-03","572",""
"13221","2015-07-04","571",""
"13221","2015-07-05","570",""
"13221","2015-07-06","569",""
"13221","2015-07-07","568",""
"13221","2015-07-08","568",""
"13221","2015-07-09","569",""
"13221","2015-07-10","571",""
"13221","2015-07-11","570",""
"13221","2015-07-12","569",""
"13221","2015-07-13","568",""
"13221","2015-07-14","566",""
"13221","2015-07-15","565",""
"13221","2015-07-16","564",""
"13221","2015-07-17","563",""
"13221","2015-07-18","563",""
"13221","2015-07-19","562",""
"13221","2015-07-20","561",""
"13221","2015-07-21","561",""
"13221","2015-07-22","560",""
"13221","2015-07-23","559",""
"13221","2015-07-24","559",""
"13221","2015-07-25","558",""
"13221","2015-07-26","556",""
"13221","2015-07-27","555",""
"13221","2015-07-28","554",""
"13221","2015-07-29","554",""
"13221","2015-07-30","553","_"
"13221","2015-07-31","552","_"
"13221","2015-08-01","552","^"
"13221","2015-08-02","552","^"
"13221","2015-08-03","551",""
"13221","2015-08-04","550",""
"13221","2015-08-05","549",""
"13221","2015-08-06","549",""
"13221","2015-08-07","548",""
"13221","2015-08-08","548",""
"13221","2015-08-09","547",""
"13221","2015-08-10","547",""
"13221","2015-08-11","547",""
"13221","2015-08-12","546",""
"13221","2015-08-13","546",""
"13221","2015-08-14","545",""
"13221","2015-08-15","545",""
"13221","2015-08-16","545",""
"13221","2015-08-17","545","В"
"13221","2015-08-18","544","В"
"13221","2015-08-19","544","В"
"13221","2015-08-20","544","В"
"13221","2015-08-21","544","В"
"13221","2015-08-22","544","_В"
"13221","2015-08-23","543","_В"
"13221","2015-08-24","543","_В"
"13221","2015-08-25","548","В"
"13221","2015-08-26","549","В"
"13221","2015-08-27","549","В"
"13221","2015-08-28","548","В"
"13221","2015-08-29","548","В"
"13221","2015-08-30","547","В"
"13221","2015-08-31","547","В"
"13221","2015-09-01","547","^В"
"13221","2015-09-02","547","^В"
"13221","2015-09-03","547","^В"
"13221","2015-09-04","547","^В"
"13221","2015-09-05","547","^В"
"13221","2015-09-06","546","В"
"13221","2015-09-07","546","В"
"13221","2015-09-08","546","В"
"13221","2015-09-09","546","В"
"13221","2015-09-10","546","В"
"13221","2015-09-11","546","В"
"13221","2015-09-12","546","В"
"13221","2015-09-13","546","В"
"13221","2015-09-14","546","В"
"13221","2015-09-15","546","В"
"13221","2015-09-16","546","В"
"13221","2015-09-17","545","В"
"13221","2015-09-18","545","В"
"13221","2015-09-19","545","В"
"13221","2015-09-20","544","_В"
"13221","2015-09-21","546","^В"
"13221","2015-09-22","547","^В"
"13221","2015-09-23","547","^В"
"13221","2015-09-24","546","В"
"13221","2015-09-25","546","В"
"13221","2015-09-26","546","В"
"13221","2015-09-27","546","В"
"13221","2015-09-28","546","В"
"13221","2015-09-29","546","В"
"13221","2015-09-30","546","В"
"13221","2015-10-01","546","_В"
"13221","2015-10-02","546","_В"
"13221","2015-10-03","547","_В"
"13221","2015-10-04","547","В"
"13221","2015-10-05","547","В"
"13221","2015-10-06","547","В"
"13221","2015-10-07","547","В"
"13221","2015-10-08","548","В"
"13221","2015-10-09","548","В"
"13221","2015-10-10","548","В"
"13221","2015-10-11","548","В"
"13221","2015-10-12","549","В"
"13221","2015-10-13","549","В"
"13221","2015-10-14","549","В"
"13221","2015-10-15","549","В"
"13221","2015-10-16","550","В"
"13221","2015-10-17","550","В"
"13221","2015-10-18","550","В"
"13221","2015-10-19","550","В"
"13221","2015-10-20","551","В"
"13221","2015-10-21","553","В"
"13221","2015-10-22","558",")В"
"13221","2015-10-23","558","ZВ"
"13221","2015-10-24","559","ZВ"
"13221","2015-10-25","559","Z)"
"13221","2015-10-26","559",")В"
"13221","2015-10-27","560","^В"
"13221","2015-10-28","560","^В"
"13221","2015-10-29","560","^В"
"13221","2015-10-30","560","^В"
"13221","2015-10-31","560","^В"
"13221","2015-11-01","561","^ZВ"
"13221","2015-11-02","561","^ZВ"
"13221","2015-11-03","561","^ZВ"
"13221","2015-11-04","560","ZВ"
"13221","2015-11-05","560","ZВ"
"13221","2015-11-06","561","^ZВ"
"13221","2015-11-07","561","^ZВ"
"13221","2015-11-08","559","IВ"
"13221","2015-11-09","559","IВ"
"13221","2015-11-10","559","IВ"
"13221","2015-11-11","558","IВ"
"13221","2015-11-12","558","IВ"
"13221","2015-11-13","558","I~"
"13221","2015-11-14","558","~В"
"13221","2015-11-15","557","~В"
"13221","2015-11-16","557","~В"
"13221","2015-11-17","557","ZВ"
"13221","2015-11-18","557","ZВ"
"13221","2015-11-19","558","ZВ"
"13221","2015-11-20","558","IВ"
"13221","2015-11-21","557","IВ"
"13221","2015-11-22","557","IВ"
"13221","2015-11-23","556","IВ"
"13221","2015-11-24","556","IВ"
"13221","2015-11-25","556","IВ"
"13221","2015-11-26","556","I~"
"13221","2015-11-27","555","_~В"
"13221","2015-11-28","555","_I~"
"13221","2015-11-29","555","_IВ"
"13221","2015-11-30","555","_IВ"
"13221","2015-12-01","555","IВ"
"13221","2015-12-02","555","_IВ"
"13221","2015-12-03","555","_IВ"
"13221","2015-12-04","555","IВ"
"13221","2015-12-05","556","IВ"
"13221","2015-12-06","556","IВ"
"13221","2015-12-07","556","IВ"
"13221","2015-12-08","557","IВ"
"13221","2015-12-09","557","IВ"
"13221","2015-12-10","557","IВ"
"13221","2015-12-11","557","IВ"
"13221","2015-12-12","557","IВ"
"13221","2015-12-13","558","IВ"
"13221","2015-12-14","558","IВ"
"13221","2015-12-15","558","IВ"
"13221","2015-12-16","557","IВ"
"13221","2015-12-17","557","IВ"
"13221","2015-12-18","557","IВ"
"13221","2015-12-19","557","IВ"
"13221","2015-12-20","557","IВ"
"13221","2015-12-21","557","IВ"
"13221","2015-12-22","557","IВ"
"13221","2015-12-23","558","IВ"
"13221","2015-12-24","560","IВ"
"13221","2015-12-25","563","^IВ"
"13221","2015-12-26","563","^IВ"
"13221","2015-12-27","563","^IВ"
"13221","2015-12-28","562","IВ"
"13221","2015-12-29","562","IВ"
"13221","2015-12-30","561","IВ"
"13221","2015-12-31","561","IВ"
"13221","2016-01-01","560","_IВ"
"13221","2016-01-02","560","_IВ"
"13221","2016-01-03","560","_IВ"
"13221","2016-01-04","560","_IВ"
"13221","2016-01-05","560","_IВ"
"13221","2016-01-06","560","_IВ"
"13221","2016-01-07","561","_IВ"
"13221","2016-01-08","561","IВ"
"13221","2016-01-09","561","IВ"
"13221","2016-01-10","561","IВ"
"13221","2016-01-11","561","IВ"
"13221","2016-01-12","561","IВ"
"13221","2016-01-13","562","IВ"
"13221","2016-01-14","562","IВ"
"13221","2016-01-15","562","IВ"
"13221","2016-01-16","562","IВ"
"13221","2016-01-17","562","IВ"
"13221","2016-01-18","562","IВ"
"13221","2016-01-19","563","IВ"
"13221","2016-01-20","563","IВ"
"13221","2016-01-21","563","IВ"
"13221","2016-01-22","563","IВ"
"13221","2016-01-23","564","IВ"
"13221","2016-01-24","564","IВ"
"13221","2016-01-25","564","IВ"
"13221","2016-01-26","564","IВ"
"13221","2016-01-27","564","IВ"
"13221","2016-01-28","564","IВ"
"13221","2016-01-29","565","^IВ"
"13221","2016-01-30","565","^IВ"
"13221","2016-01-31","565","^IВ"
"13221","2016-02-01","565","IВ"
"13221","2016-02-02","565","IВ"
"13221","2016-02-03","565","IВ"
"13221","2016-02-04","566","^IВ"
"13221","2016-02-05","566","^IВ"
"13221","2016-02-06","566","^IВ"
"13221","2016-02-07","566","^IВ"
"13221","2016-02-08","566","^IВ"
"13221","2016-02-09","565","IВ"
"13221","2016-02-10","565","IВ"
"13221","2016-02-11","565","IВ"
"13221","2016-02-12","564","IВ"
"13221","2016-02-13","564","IВ"
"13221","2016-02-14","564","IВ"
"13221","2016-02-15","564","IВ"
"13221","2016-02-16","564","IВ"
"13221","2016-02-17","563","IВ"
"13221","2016-02-18","563","IВ"
"13221","2016-02-19","563","IВ"
"13221","2016-02-20","563","IВ"
"13221","2016-02-21","563","IВ"
"13221","2016-02-22","563","IВ"
"13221","2016-02-23","562","_IВ"
"13221","2016-02-24","562","_IВ"
"13221","2016-02-25","562","_IВ"
"13221","2016-02-26","562","_IВ"
"13221","2016-02-27","563","_IВ"
"13221","2016-02-28","563","IВ"
"13221","2016-02-29","563","IВ"
"13221","2016-03-01","563","_IВ"
"13221","2016-03-02","564","_IВ"
"13221","2016-03-03","564","IВ"
"13221","2016-03-04","567","~В"
"13221","2016-03-05","577","~В"
"13221","2016-03-06","584","~В"
"13221","2016-03-07","619","~В"
"13221","2016-03-08","721","~В"
"13221","2016-03-09","841","^+~"
"13221","2016-03-10","836","I"
"13221","2016-03-11","789","I"
"13221","2016-03-12","762","I"
"13221","2016-03-13","745","I"
"13221","2016-03-14","734","Л"
"13221","2016-03-15","698","Л"
"13221","2016-03-16","676","ЛХ"
"13221","2016-03-17","673","Х"
"13221","2016-03-18","661","Х"
"13221","2016-03-19","645","Х"
"13221","2016-03-20","636",""
"13221","2016-03-21","642",""
"13221","2016-03-22","642",""
"13221","2016-03-23","645",""
"13221","2016-03-24","656",""
"13221","2016-03-25","666",""
"13221","2016-03-26","655",""
"13221","2016-03-27","675",""
"13221","2016-03-28","686",""
"13221","2016-03-29","688",""
"13221","2016-03-30","701",""
"13221","2016-03-31","749",""
"13221","2016-04-01","734",""
"13221","2016-04-02","830","^"
"13221","2016-04-03","822",""
"13221","2016-04-04","808",""
"13221","2016-04-05","829",""
"13221","2016-04-06","791",""
"13221","2016-04-07","767",""
"13221","2016-04-08","769",""
"13221","2016-04-09","765",""
"13221","2016-04-10","750",""
"13221","2016-04-11","727",""
"13221","2016-04-12","705",""
"13221","2016-04-13","693",""
"13221","2016-04-14","687",""
"13221","2016-04-15","684",""
"13221","2016-04-16","682",""
"13221","2016-04-17","680",""
"13221","2016-04-18","675",""
"13221","2016-04-19","671",""
"13221","2016-04-20","666",""
"13221","2016-04-21","665",""
"13221","2016-04-22","661",""
"13221","2016-04-23","656",""
"13221","2016-04-24","653",""
"13221","2016-04-25","651",""
"13221","2016-04-26","650",""
"13221","2016-04-27","648",""
"13221","2016-04-28","644",""
"13221","2016-04-29","641","_"
"13221","2016-04-30","640","_"
"13221","2016-05-01","636","^"
"13221","2016-05-02","631",""
"13221","2016-05-03","629",""
"13221","2016-05-04","628",""
"13221","2016-05-05","627",""
"13221","2016-05-06","626",""
"13221","2016-05-07","626",""
"13221","2016-05-08","625",""
"13221","2016-05-09","624",""
"13221","2016-05-10","623",""
"13221","2016-05-11","623",""
"13221","2016-05-12","621",""
"13221","2016-05-13","620",""
"13221","2016-05-14","619",""
"13221","2016-05-15","619",""
"13221","2016-05-16","619",""
"13221","2016-05-17","619",""
"13221","2016-05-18","618",""
"13221","2016-05-19","617",""
"13221","2016-05-20","616",""
"13221","2016-05-21","616",""
"13221","2016-05-22","615",""
"13221","2016-05-23","614",""
"13221","2016-05-24","613",""
"13221","2016-05-25","613",""
"13221","2016-05-26","612",""
"13221","2016-05-27","612",""
"13221","2016-05-28","611",""
"13221","2016-05-29","609",""
"13221","2016-05-30","608",""
"13221","2016-05-31","606","_"
"13221","2016-06-01","605","^"
"13221","2016-06-02","604",""
"13221","2016-06-03","603",""
"13221","2016-06-04","602",""
"13221","2016-06-05","602",""
"13221","2016-06-06","601",""
"13221","2016-06-07","601",""
"13221","2016-06-08","600",""
"13221","2016-06-09","599",""
"13221","2016-06-10","599",""
"13221","2016-06-11","604",""
"13221","2016-06-12","601",""
"13221","2016-06-13","598",""
"13221","2016-06-14","597",""
"13221","2016-06-15","596",""
"13221","2016-06-16","595",""
"13221","2016-06-17","594",""
"13221","2016-06-18","593",""
"13221","2016-06-19","592",""
"13221","2016-06-20","590",""
"13221","2016-06-21","590",""
"13221","2016-06-22","589",""
"13221","2016-06-23","588",""
"13221","2016-06-24","587",""
"13221","2016-06-25","586",""
"13221","2016-06-26","585",""
"13221","2016-06-27","585",""
"13221","2016-06-28","584",""
"13221","2016-06-29","583",""
"13221","2016-06-30","582","_"
"13221","2016-07-01","582","^"
"13221","2016-07-02","581",""
"13221","2016-07-03","580",""
"13221","2016-07-04","578",""
"13221","2016-07-05","577",""
"13221","2016-07-06","576",""
"13221","2016-07-07","576",""
"13221","2016-07-08","575",""
"13221","2016-07-09","574",""
"13221","2016-07-10","573",""
"13221","2016-07-11","573",""
"13221","2016-07-12","572",""
"13221","2016-07-13","571",""
"13221","2016-07-14","571",""
"13221","2016-07-15","570",""
"13221","2016-07-16","570",""
"13221","2016-07-17","569",""
"13221","2016-07-18","569",""
"13221","2016-07-19","568",""
"13221","2016-07-20","568",""
"13221","2016-07-21","567",""
"13221","2016-07-22","567",""
"13221","2016-07-23","566",""
"13221","2016-07-24","566",""
"13221","2016-07-25","565",""
"13221","2016-07-26","565",""
"13221","2016-07-27","564",""
"13221","2016-07-28","564",""
"13221","2016-07-29","563",""
"13221","2016-07-30","562",""
"13221","2016-07-31","561","_"
"13221","2016-08-01","556","^В"
"13221","2016-08-02","556","^В"
"13221","2016-08-03","556","^В"
"13221","2016-08-04","556","^В"
"13221","2016-08-05","555","В"
"13221","2016-08-06","555","В"
"13221","2016-08-07","555","В"
"13221","2016-08-08","555","В"
"13221","2016-08-09","555","В"
"13221","2016-08-10","555","В"
"13221","2016-08-11","555","В"
"13221","2016-08-12","554","В"
"13221","2016-08-13","554","В"
"13221","2016-08-14","554","В"
"13221","2016-08-15","554","В"
"13221","2016-08-16","553","В"
"13221","2016-08-17","555","^В"
"13221","2016-08-18","556","^В"
"13221","2016-08-19","555","В"
"13221","2016-08-20","554","В"
"13221","2016-08-21","554","В"
"13221","2016-08-22","554","В"
"13221","2016-08-23","554","В"
"13221","2016-08-24","553","В"
"13221","2016-08-25","553","В"
"13221","2016-08-26","553","В"
"13221","2016-08-27","553","В"
"13221","2016-08-28","553","_В"
"13221","2016-08-29","552","_В"
"13221","2016-08-30","552","_В"
"13221","2016-08-31","552","_В"
"13221","2016-09-01","552","_В"
"13221","2016-09-02","552","_В"
"13221","2016-09-03","552","_В"
"13221","2016-09-04","552","_В"
"13221","2016-09-05","552","_В"
"13221","2016-09-06","552","_В"
"13221","2016-09-07","552","_В"
"13221","2016-09-08","553","_В"
"13221","2016-09-09","558","В"
"13221","2016-09-10","559","В"
"13221","2016-09-11","560","^В"
"13221","2016-09-12","561","^В"
"13221","2016-09-13","560","В"
"13221","2016-09-14","558","В"
"13221","2016-09-15","558","В"
"13221","2016-09-16","558","В"
"13221","2016-09-17","557","В"
"13221","2016-09-18","557","В"
"13221","2016-09-19","557","В"
"13221","2016-09-20","556","В"
"13221","2016-09-21","556","В"
"13221","2016-09-22","556","В"
"13221","2016-09-23","556","В"
"13221","2016-09-24","555","В"
"13221","2016-09-25","555","В"
"13221","2016-09-26","555","В"
"13221","2016-09-27","555","В"
"13221","2016-09-28","555","В"
"13221","2016-09-29","555","В"
"13221","2016-09-30","555","В"
"13221","2016-10-01","555","_В"
"13221","2016-10-02","556","_В"
"13221","2016-10-03","556","В"
"13221","2016-10-04","557","В"
"13221","2016-10-05","557","В"
"13221","2016-10-06","557","В"
"13221","2016-10-07","557","В"
"13221","2016-10-08","558","В"
"13221","2016-10-09","558","В"
"13221","2016-10-10","558","В"
"13221","2016-10-11","558","В"
"13221","2016-10-12","559","В"
"13221","2016-10-13","559","В"
"13221","2016-10-14","559","В"
"13221","2016-10-15","559","В"
"13221","2016-10-16","560","В"
"13221","2016-10-17","560","В"
"13221","2016-10-18","561","В"
"13221","2016-10-19","561","В"
"13221","2016-10-20","562","^)В"
"13221","2016-10-21","562","^)В"
"13221","2016-10-22","562","^ZВ"
"13221","2016-10-23","561","ZВ"
"13221","2016-10-24","561","ZВ"
"13221","2016-10-25","561","ZВ"
"13221","2016-10-26","561","ZВ"
"13221","2016-10-27","562","^ZВ"
"13221","2016-10-28","562","^Z)"
"13221","2016-10-29","562","^)В"
"13221","2016-10-30","562","^)В"
"13221","2016-10-31","562","^)В"
"13221","2016-11-01","562",")В"
"13221","2016-11-02","562",")В"
"13221","2016-11-03","562",")В"
"13221","2016-11-04","562",")В"
"13221","2016-11-05","563","^)В"
"13221","2016-11-06","563","^)В"
"13221","2016-11-07","563","^В"
"13221","2016-11-08","563","^В"
"13221","2016-11-09","563","^В"
"13221","2016-11-10","563","^В"
"13221","2016-11-11","562","В"
"13221","2016-11-12","562","В"
"13221","2016-11-13","562",")В"
"13221","2016-11-14","562",")В"
"13221","2016-11-15","561","IВ"
"13221","2016-11-16","561","IВ"
"13221","2016-11-17","561","IВ"
"13221","2016-11-18","560","IВ"
"13221","2016-11-19","560","IВ"
"13221","2016-11-20","560","IВ"
"13221","2016-11-21","560","IВ"
"13221","2016-11-22","559","IВ"
"13221","2016-11-23","559","IВ"
"13221","2016-11-24","558","IВ"
"13221","2016-11-25","558","_IВ"
"13221","2016-11-26","557","_IВ"
"13221","2016-11-27","557","_IВ"
"13221","2016-11-28","558","_IВ"
"13221","2016-11-29","558","IВ"
"13221","2016-11-30","558","IВ"
"13221","2016-12-01","559","_IВ"
"13221","2016-12-02","559","_IВ"
"13221","2016-12-03","559","_IВ"
"13221","2016-12-04","560","IВ"
"13221","2016-12-05","561","IВ"
"13221","2016-12-06","561","IВ"
"13221","2016-12-07","561","IВ"
"13221","2016-12-08","561","IВ"
"13221","2016-12-09","561","IВ"
"13221","2016-12-10","561","IВ"
"13221","2016-12-11","561","IВ"
"13221","2016-12-12","561","IВ"
"13221","2016-12-13","561","IВ"
"13221","2016-12-14","560","IВ"
"13221","2016-12-15","560","IВ"
"13221","2016-12-16","560","IВ"
"13221","2016-12-17","560","IВ"
"13221","2016-12-18","560","_IВ"
"13221","2016-12-19","559","_IВ"
"13221","2016-12-20","559","_IВ"
"13221","2016-12-21","560","IВ"
"13221","2016-12-22","560","IВ"
"13221","2016-12-23","561","IВ"
"13221","2016-12-24","561","IВ"
"13221","2016-12-25","562","IВ"
"13221","2016-12-26","562","IВ"
"13221","2016-12-27","563","IВ"
"13221","2016-12-28","564","IВ"
"13221","2016-12-29","564","IВ"
"13221","2016-12-30","565","^IВ"
"13221","2016-12-31","565","^IВ"
"13221","2017-01-01","566","_IВ"
"13221","2017-01-02","566","_IВ"
"13221","2017-01-03","566","_IВ"
"13221","2017-01-04","567","_IВ"
"13221","2017-01-05","567","IВ"
"13221","2017-01-06","567","IВ"
"13221","2017-01-07","567","IВ"
"13221","2017-01-08","567","IВ"
"13221","2017-01-09","568","IВ"
"13221","2017-01-10","568","IВ"
"13221","2017-01-11","568","IВ"
"13221","2017-01-12","568","IВ"
"13221","2017-01-13","568","IВ"
"13221","2017-01-14","569","IВ"
"13221","2017-01-15","569","IВ"
"13221","2017-01-16","569","IВ"
"13221","2017-01-17","571","IВ"
"13221","2017-01-18","571","IВ"
"13221","2017-01-19","571","IВ"
"13221","2017-01-20","572","IВ"
"13221","2017-01-21","572","IВ"
"13221","2017-01-22","572","IВ"
"13221","2017-01-23","573","IВ"
"13221","2017-01-24","573","IВ"
"13221","2017-01-25","574","IВ"
"13221","2017-01-26","574","IВ"
"13221","2017-01-27","574","IВ"
"13221","2017-01-28","575","^IВ"
"13221","2017-01-29","575","^IВ"
"13221","2017-01-30","575","^IВ"
"13221","2017-01-31","575","^IВ"
"13221","2017-02-01","576","IВ"
"13221","2017-02-02","576","IВ"
"13221","2017-02-03","577","IВ"
"13221","2017-02-04","577","IВ"
"13221","2017-02-05","577","IВ"
"13221","2017-02-06","576","IВ"
"13221","2017-02-07","576","IВ"
"13221","2017-02-08","576","IВ"
"13221","2017-02-09","576","IВ"
"13221","2017-02-10","576","IВ"
"13221","2017-02-11","575","IВ"
"13221","2017-02-12","575","_IВ"
"13221","2017-02-13","574","_IВ"
"13221","2017-02-14","574","_IВ"
"13221","2017-02-15","574","_IВ"
"13221","2017-02-16","575","_IВ"
"13221","2017-02-17","575","IВ"
"13221","2017-02-18","575","IВ"
"13221","2017-02-19","576","IВ"
"13221","2017-02-20","576","IВ"
"13221","2017-02-21","576","IВ"
"13221","2017-02-22","576","IВ"
"13221","2017-02-23","576","IВ"
"13221","2017-02-24","577","IВ"
"13221","2017-02-25","577","IВ"
"13221","2017-02-26","578","^IВ"
"13221","2017-02-27","578","^IВ"
"13221","2017-02-28","578","^IВ"
"13221","2017-03-01","578","_IВ"
"13221","2017-03-02","579","_IВ"
"13221","2017-03-03","580","IВ"
"13221","2017-03-04","580","IВ"
"13221","2017-03-05","580","IВ"
"13221","2017-03-06","581","IВ"
"13221","2017-03-07","581","IВ"
"13221","2017-03-08","582","IВ"
"13221","2017-03-09","583","IВ"
"13221","2017-03-10","583","IВ"
"13221","2017-03-11","584","IВ"
"13221","2017-03-12","585","IВ"
"13221","2017-03-13","587","IВ"
"13221","2017-03-14","588","IВ"
"13221","2017-03-15","592","IВ"
"13221","2017-03-16","593","IВ"
"13221","2017-03-17","594","IВ"
"13221","2017-03-18","595","IВ"
"13221","2017-03-19","597","IВ"
"13221","2017-03-20","598","IВ"
"13221","2017-03-21","599","IВ"
"13221","2017-03-22","600","IВ"
"13221","2017-03-23","601","IВ"
"13221","2017-03-24","601","IВ"
"13221","2017-03-25","603","I~"
"13221","2017-03-26","608","~В"
"13221","2017-03-27","610","~В"
"13221","2017-03-28","622","~В"
"13221","2017-03-29","634","~В"
"13221","2017-03-30","685","W"
"13221","2017-03-31","694","^W"
"13221","2017-04-01","691","W"
"13221","2017-04-02","691","W"
"13221","2017-04-03","702","W"
"13221","2017-04-04","713","W"
"13221","2017-04-05","717","W"
"13221","2017-04-06","717","W"
"13221","2017-04-07","711","W"
"13221","2017-04-08","685","W"
"13221","2017-04-09","681","W"
"13221","2017-04-10","709","Л"
"13221","2017-04-11","818",""
"13221","2017-04-12","902","^"
"13221","2017-04-13","871",""
"13221","2017-04-14","846",""
"13221","2017-04-15","801",""
"13221","2017-04-16","772",""
"13221","2017-04-17","749",""
"13221","2017-04-18","741",""
"13221","2017-04-19","729",""
"13221","2017-04-20","710",""
"13221","2017-04-21","697",""
"13221","2017-04-22","678",""
"13221","2017-04-23","658",""
"13221","2017-04-24","643",""
"13221","2017-04-25","641",""
"13221","2017-04-26","642",""
"13221","2017-04-27","640",""
"13221","2017-04-28","636",""
"13221","2017-04-29","632",""
"13221","2017-04-30","628","_"
"13221","2017-05-01","621","^"
"13221","2017-05-02","617",""
"13221","2017-05-03","615",""
"13221","2017-05-04","615",""
"13221","2017-05-05","614",""
"13221","2017-05-06","614",""
"13221","2017-05-07","613",""
"13221","2017-05-08","613",""
"13221","2017-05-09","612",""
"13221","2017-05-10","612",""
"13221","2017-05-11","612",""
"13221","2017-05-12","611",""
"13221","2017-05-13","611",""
"13221","2017-05-14","610",""
"13221","2017-05-15","610",""
"13221","2017-05-16","610",""
"13221","2017-05-17","609",""
"13221","2017-05-18","609",""
"13221","2017-05-19","608",""
"13221","2017-05-20","608",""
"13221","2017-05-21","607",""
"13221","2017-05-22","605",""
"13221","2017-05-23","604",""
"13221","2017-05-24","603",""
"13221","2017-05-25","603",""
"13221","2017-05-26","602",""
"13221","2017-05-27","601",""
"13221","2017-05-28","601",""
"13221","2017-05-29","599",""
"13221","2017-05-30","598","_"
"13221","2017-05-31","598","_"
"13221","2017-06-01","597","^"
"13221","2017-06-02","596",""
"13221","2017-06-03","595",""
"13221","2017-06-04","594",""
"13221","2017-06-05","593",""
"13221","2017-06-06","592",""
"13221","2017-06-07","591",""
"13221","2017-06-08","590",""
"13221","2017-06-09","589",""
"13221","2017-06-10","589",""
"13221","2017-06-11","588",""
"13221","2017-06-12","587",""
"13221","2017-06-13","586",""
"13221","2017-06-14","586",""
"13221","2017-06-15","585",""
"13221","2017-06-16","584",""
"13221","2017-06-17","583",""
"13221","2017-06-18","583",""
"13221","2017-06-19","582",""
"13221","2017-06-20","581",""
"13221","2017-06-21","580",""
"13221","2017-06-22","579",""
"13221","2017-06-23","578",""
"13221","2017-06-24","577",""
"13221","2017-06-25","576",""
"13221","2017-06-26","576",""
"13221","2017-06-27","575",""
"13221","2017-06-28","574",""
"13221","2017-06-29","574","_"
"13221","2017-06-30","573","_"
"13221","2017-07-01","573","^"
"13221","2017-07-02","573","^"
"13221","2017-07-03","572",""
"13221","2017-07-04","572",""
"13221","2017-07-05","572",""
"13221","2017-07-06","571",""
"13221","2017-07-07","571",""
"13221","2017-07-08","571",""
"13221","2017-07-09","570",""
"13221","2017-07-10","570",""
"13221","2017-07-11","569",""
"13221","2017-07-12","568",""
"13221","2017-07-13","568",""
"13221","2017-07-14","567",""
"13221","2017-07-15","566",""
"13221","2017-07-16","565",""
"13221","2017-07-17","563","В"
"13221","2017-07-18","562","В"
"13221","2017-07-19","562","В"
"13221","2017-07-20","561","В"
"13221","2017-07-21","560","В"
"13221","2017-07-22","560","В"
"13221","2017-07-23","560","В"
"13221","2017-07-24","560","В"
"13221","2017-07-25","559","В"
"13221","2017-07-26","558","В"
"13221","2017-07-27","558","В"
"13221","2017-07-28","557","В"
"13221","2017-07-29","557","В"
"13221","2017-07-30","556","В"
"13221","2017-07-31","555","_В"
"13221","2017-08-01","555","^В"
"13221","2017-08-02","555","^В"
"13221","2017-08-03","555","^В"
"13221","2017-08-04","555","^В"
"13221","2017-08-05","555","^В"
"13221","2017-08-06","555","^В"
"13221","2017-08-07","554","В"
"13221","2017-08-08","554","В"
"13221","2017-08-09","554","В"
"13221","2017-08-10","554","В"
"13221","2017-08-11","554","В"
"13221","2017-08-12","553","В"
"13221","2017-08-13","553","В"
"13221","2017-08-14","552","В"
"13221","2017-08-15","551","В"
"13221","2017-08-16","551","В"
"13221","2017-08-17","551","В"
"13221","2017-08-18","551","В"
"13221","2017-08-19","550","В"
"13221","2017-08-20","550","В"
"13221","2017-08-21","550","В"
"13221","2017-08-22","550","В"
